INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
190714,2017,NJ0032100,Medford Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",3-Apr-17,,,1,,,White,,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
191625,2017,NJ0032200,Medford Lakes,,City,NJ,New Jersey,Middle Atlantic,Northeast,6,"Cities from 2,500 thru 9,999",12-Aug-17,,,0,,,Unknown,,1,Intimidation,1,Convenience Store,Anti-Asian,Individual,S,S
193652,2017,NJ0051400,Wildwood,,City,NJ,New Jersey,Middle Atlantic,Northeast,6,"Cities from 2,500 thru 9,999",3-Sep-17,,,1,,,White,,1,Aggravated Assault,1,Government/Public Building,Anti-Asian,Individual,S,S
192297,2017,NJ0120500,Edison Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,2,"Cities from 100,000 thru 249,999",14-Nov-17,,,1,,,White,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
191665,2017,NJ0132100,Keansburg,,City,NJ,New Jersey,Middle Atlantic,Northeast,6,"Cities from 2,500 thru 9,999",25-Jul-17,,,1,,,White,,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
194531,2017,NJ0151400,Lakewood Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,2,"Cities from 100,000 thru 249,999",2-Jul-17,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,Anti-Asian,Religious Organization,S,S
190153,2017,NY0303000,New York,,City,NY,New York,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",20-May-17,,,1,,,Black or African American,,1,Aggravated Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
190154,2017,NY0303000,New York,,City,NY,New York,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",21-May-17,,,1,,,Black or African American,,1,Burglary/Breaking & Entering,,Other/Unknown,Anti-Asian,Business,S,S
192381,2017,NY0303000,New York,,City,NY,New York,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",29-Aug-17,,,1,,,Black or African American,,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
193150,2017,NY0303000,New York,,City,NY,New York,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",7-Mar-17,,,1,,,White,,1,Aggravated Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
193158,2017,NY0303000,New York,,City,NY,New York,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",13-Jan-17,,,1,,,Unknown,,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
193220,2017,NY0303000,New York,,City,NY,New York,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",23-Feb-17,,,1,,,White,,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
192356,2017,NY0308300,New York City Metropolitan Transportation Authority,,Other,NY,New York,Middle Atlantic,Northeast,7,"Cities under 2,500",20-Dec-17,,,1,,,Unknown,,1,Destruction/Damage/Vandalism of Property,,Other/Unknown,Anti-Asian,Other,S,S
192357,2017,NY0308300,New York City Metropolitan Transportation Authority,,Other,NY,New York,Middle Atlantic,Northeast,7,"Cities under 2,500",15-Dec-17,,,1,,,Unknown,,1,Destruction/Damage/Vandalism of Property,,Other/Unknown,Anti-Asian,Other,S,S
192360,2017,NY0308300,New York City Metropolitan Transportation Authority,,Other,NY,New York,Middle Atlantic,Northeast,7,"Cities under 2,500",19-Dec-17,,,1,,,Unknown,,1,Destruction/Damage/Vandalism of Property,,Other/Unknown,Anti-Asian,Other,S,S
192364,2017,NY0308300,New York City Metropolitan Transportation Authority,,Other,NY,New York,Middle Atlantic,Northeast,7,"Cities under 2,500",18-Dec-17,,,1,,,Unknown,,1,Destruction/Damage/Vandalism of Property,,Other/Unknown,Anti-Asian,Other,S,S
193269,2017,NY0510100,Suffolk County Police Department,,County,NY,New York,Middle Atlantic,Northeast,9A,"MSA counties 100,000 or over",22-Jan-17,,,1,,,Unknown,,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
368356,2017,OH0230100,Lancaster,,City,OH,Ohio,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",10-Dec-17,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
375790,2017,OH0770100,Akron,,City,OH,Ohio,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",22-Jul-17,2,0,1,0,1,White,Unknown,2,Simple Assault,2,Residence/Home,Anti-Asian,Individual,S,S
589950,2017,OHCOP0000,Columbus,,City,OH,Ohio,East North Central,Midwest,1B,"Cities from 500,000 thru 999,999",9-Jul-17,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
366455,2017,OR0200200,Eugene,,City,OR,Oregon,Pacific,West,2,"Cities from 100,000 thru 249,999",22-Apr-17,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Restaurant,Anti-Asian,Business,S,S
192153,2017,PA0140900,Patton Township,,City,PA,Pennsylvania,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",27-Aug-17,,,1,,,White,,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
193064,2017,PA0235500,Pennsylvania State University:,Brandywine,University or College,PA,Pennsylvania,Middle Atlantic,Northeast,7,"Cities under 2,500",6-Oct-17,,,1,,,White,,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
191545,2017,PA046SP00,State Police:,Skippack,State Police,PA,Pennsylvania,Middle Atlantic,Northeast,9B,"MSA counties from 25,000 thru 99,999",13-Apr-17,,,1,,,White,,3,Intimidation,3,Church/Synagogue/Temple/Mosque,Anti-Asian,Individual,S,S
191565,2017,PAPEP0000,Philadelphia,,City,PA,Pennsylvania,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",14-Jun-17,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
193013,2017,PAPEP0000,Philadelphia,,City,PA,Pennsylvania,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",13-Oct-17,,,2,,,Multiple,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
358753,2017,SC0390600,Clemson University,,University or College,SC,South Carolina,South Atlantic,South,7,"Cities under 2,500",14-Mar-17,1,0,0,,,Unknown,Unknown,1,Simple Assault,1,School-College/University,Anti-Asian,Individual,S,S
719724,2017,TN0790600,Bartlett,,City,TN,Tennessee,East South Central,South,3,"Cities from 50,000 thru 99,999",25-Aug-17,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1,Drug Store/Doctor's Office/Hospital,Anti-Asian,Individual,S,S
193035,2017,TX0080000,Austin,,County,TX,Texas,West South Central,South,9C,"MSA counties from 10,000 thru 24,999",11-Aug-17,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Other/Unknown,Anti-Asian,Business,S,S
193040,2017,TX0790000,Fort Bend,,County,TX,Texas,West South Central,South,9A,"MSA counties 100,000 or over",27-Nov-17,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Residence/Home,Anti-Asian,Other,S,S
684978,2017,VA0020300,Albemarle County Police Department,,County,VA,Virginia,South Atlantic,South,9A,"MSA counties 100,000 or over",27-May-17,1,0,4,2,2,Unknown,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
685924,2017,VA0290100,Fairfax County Police Department,,County,VA,Virginia,South Atlantic,South,9A,"MSA counties 100,000 or over",18-Dec-17,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
387875,2017,VA1280000,Virginia Beach,,City,VA,Virginia,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",10-Feb-17,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Shopping Mall,Anti-Asian,Business,S,S
607018,2017,WA0170200,Bellevue,,City,WA,Washington,Pacific,West,2,"Cities from 100,000 thru 249,999",6-Jun-17,2,0,1,1,0,White,Unknown,2,Intimidation,2,Specialty Store,Anti-Asian,Individual,S,S
607159,2017,WA0170200,Bellevue,,City,WA,Washington,Pacific,West,2,"Cities from 100,000 thru 249,999",2-May-17,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Shopping Mall,Anti-Asian,Individual,S,S
518606,2017,WA0170700,Kent,,City,WA,Washington,Pacific,West,2,"Cities from 100,000 thru 249,999",25-May-17,0,0,0,,,Unknown,Unknown,1,Purchasing Prostitution,0,Hotel/Motel/Etc.,Anti-Asian,Society/Public,S,S
432060,2017,WA0170800,Kirkland,,City,WA,Washington,Pacific,West,3,"Cities from 50,000 thru 99,999",2-May-17,5,0,1,1,0,White,Unknown,2,Intimidation,5,Residence/Home,Anti-Asian,Individual,S,S
518622,2017,WA0270000,Pierce,,County,WA,Washington,Pacific,West,9A,"MSA counties 100,000 or over",28-Mar-17,1,0,1,1,0,Black or African American,Unknown,1,Simple Assault,1,Grocery/Supermarket,Anti-Asian,Individual,S,S
472815,2017,WA0360100,Walla Walla,,City,WA,Washington,Pacific,West,4,"Cities from 25,000 thru 49,999",20-Jun-17,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
462285,2017,WASPD0000,Seattle,,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",13-Feb-17,1,0,0,,,Unknown,Unknown,2,Burglary/Breaking & Entering,1,Other/Unknown,Anti-Asian,Business;Individual,M,S
462774,2017,WASPD0000,Seattle,,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",18-Nov-17,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Field/Woods,Anti-Asian,Individual,S,S
701321,2017,WASPD0000,Seattle,,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",17-Aug-17,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
701409,2017,WASPD0000,Seattle,,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",18-Apr-17,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
701673,2017,WASPD0000,Seattle,,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",20-Jul-17,0,0,1,1,0,White,Unknown,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Other,S,S
701994,2017,WASPD0000,Seattle,,City,WA,Washington,Pacific,West,1B,"Cities from 500,000 thru 999,999",28-Jun-17,1,0,0,,,Unknown,Unknown,1,Simple Assault,1,Convenience Store,Anti-Asian,Individual,S,S
544395,2017,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",27-Feb-17,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Hotel/Motel/Etc.,Anti-Asian,Individual,S,S
280331,2018,AZ0072300,Phoenix,,City,AZ,Arizona,Mountain,West,1A,"Cities 1,000,000 or over",8-Jan-18,1,0,1,1,0,White,Hispanic or Latino,2,Aggravated Assault;Destruction/Damage/Vandalism of Property,1,Convenience Store;Residence/Home,Anti-Asian,Business;Individual,M,S
309456,2018,CA0010100,Alameda,,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",24-May-18,1,0,1,1,0,White,,2,Destruction/Damage/Vandalism of Property;Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,M,S
279182,2018,CA0010300,Berkeley,,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",22-Jan-18,1,0,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
390140,2018,CA0010500,Fremont,,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",6-Mar-18,1,0,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
390273,2018,CA0010500,Fremont,,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",13-Sep-18,2,0,0,0,0,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Asian,Individual,S,S
390265,2018,CA0010800,Newark,,City,CA,California,Pacific,West,4,"Cities from 25,000 thru 49,999",7-Sep-18,1,0,1,1,0,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,1,Simple Assault,1,Residence/Home,Anti-Asian,Individual,S,S
309409,2018,CA0071000,Richmond,,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",8-Feb-18,2,0,1,1,0,White,,3,Destruction/Damage/Vandalism of Property;Robbery;Simple Assault,2,Parking/Drop Lot/Garage,Anti-Asian,Individual,M,S
280488,2018,CA0100500,Fresno,,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",19-Feb-18,1,0,1,1,0,Black or African American,Unknown,1,Not Specified,1,Restaurant,Anti-Asian,Individual,S,S
309541,2018,CA0100500,Fresno,,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",26-Feb-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Department/Discount Store,Anti-Asian,Individual,S,S
390340,2018,CA0100500,Fresno,,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",28-Dec-18,1,0,1,1,0,Asian,Unknown,1,Intimidation,1,Service/Gas Station,Anti-Asian,Individual,S,S
390284,2018,CA0191500,Compton,,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",17-Sep-18,1,0,1,1,0,Black or African American,Not Hispanic or Latino,2,Destruction/Damage/Vandalism of Property;Simple Assault,1,Specialty Store,Anti-Asian,Individual,M,S
390285,2018,CA0191500,Compton,,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",18-Sep-18,2,0,1,1,0,Black or African American,Not Hispanic or Latino,2,Simple Assault,2,Specialty Store,Anti-Asian,Individual,S,S
390537,2018,CA0192500,Glendale,,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",1-Dec-18,1,0,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
333778,2018,CA0194200,Los Angeles,,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",17-Sep-18,1,0,1,1,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
390116,2018,CA0194200,Los Angeles,,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",26-Sep-18,1,0,1,0,1,White,,1,Aggravated Assault,1,School-Elementary/Secondary,Anti-Asian,Individual,S,S
390339,2018,CA0194200,Los Angeles,,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",26-Dec-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Hotel/Motel/Etc.,Anti-Asian,Individual,S,S
390392,2018,CA0194200,Los Angeles,,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",30-Nov-18,1,0,1,1,0,White,Hispanic or Latino,1,Simple Assault,1,Community Center,Anti-Asian,Individual,S,S
390396,2018,CA0194200,Los Angeles,,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",26-Dec-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Hotel/Motel/Etc.,Anti-Asian,Individual,S,S
390399,2018,CA0194200,Los Angeles,,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",26-Dec-18,,,1,1,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,,Hotel/Motel/Etc.,Anti-Asian,Business,S,S
390535,2018,CA0194200,Los Angeles,,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",14-Mar-18,1,0,1,1,0,Multiple,Hispanic or Latino,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
390576,2018,CA0194200,Los Angeles,,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",5-Apr-18,1,0,1,1,0,White,Hispanic or Latino,1,Simple Assault,1,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S
309458,2018,CA0196200,San Gabriel,,City,CA,California,Pacific,West,4,"Cities from 25,000 thru 49,999",20-Mar-18,1,0,1,1,0,Asian,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
390303,2018,CA0300300,Buena Park,,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",4-Oct-18,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Parking/Drop Lot/Garage,Anti-Asian,Business,S,S
333811,2018,CA0301000,Huntington Beach,,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",17-Jun-18,1,0,1,1,0,White,Unknown,1,Aggravated Assault,1,Field/Woods,Anti-Asian,Individual,S,S
280558,2018,CA0301500,Orange,,City,CA,California,Pacific,West,2,"Cities from 100,000 thru 249,999",19-Jan-18,1,0,1,1,0,Unknown,Unknown,1,Intimidation,1,School-College/University,Anti-Asian,Individual,S,S
280563,2018,CA033780X,Menifee,,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",24-Feb-18,1,0,1,1,0,Unknown,,1,Robbery,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
333709,2018,CA0370000,San Diego,,County,CA,California,Pacific,West,9A,"MSA counties 100,000 or over",12-Jun-18,1,0,1,1,0,White,Hispanic or Latino,1,Simple Assault,1,Drug Store/Doctor's Office/Hospital,Anti-Asian,Individual,S,S
333893,2018,CA0380100,San Francisco,,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",11-Feb-18,1,0,1,1,0,Asian,,1,Aggravated Assault,1,Government/Public Building,Anti-Asian,Individual,S,S
334035,2018,CA0380100,San Francisco,,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",22-Feb-18,1,0,1,1,0,White,,1,Intimidation,1,Grocery/Supermarket,Anti-Asian,Individual,S,S
390617,2018,CA0380100,San Francisco,,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",24-Jan-18,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Commercial/Office Building,Anti-Asian,Business,S,S
390618,2018,CA0380100,San Francisco,,City,CA,California,Pacific,West,1B,"Cities from 500,000 thru 999,999",10-Mar-18,1,0,1,1,0,Asian,,1,Intimidation,1,Grocery/Supermarket,Anti-Asian,Individual,S,S
280542,2018,CA0431200,Palo Alto,,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",16-Feb-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
309673,2018,CA0431300,San Jose,,City,CA,California,Pacific,West,1A,"Cities 1,000,000 or over",6-Apr-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
309423,2018,CA0440200,Santa Cruz,,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",16-Jan-18,1,0,1,1,0,White,,1,Intimidation,1,Restaurant,Anti-Asian,Individual,S,S
390283,2018,CA0440200,Santa Cruz,,City,CA,California,Pacific,West,3,"Cities from 50,000 thru 99,999",20-Sep-18,1,0,1,1,0,White,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
686349,2018,CO0010100,Aurora,,City,CO,Colorado,Mountain,West,1C,"Cities from 250,000 thru 499,999",17-Feb-18,1,0,2,2,0,White,Not Hispanic or Latino,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
614707,2018,CT0010400,Norwich,,City,CT,Connecticut,New England,Northeast,4,"Cities from 25,000 thru 49,999",29-Jul-18,1,0,1,1,0,White,Unknown,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
492817,2018,CT0016700,Woodbridge,,City,CT,Connecticut,New England,Northeast,6,"Cities from 2,500 thru 9,999",22-Jun-18,1,0,0,,,Unknown,Unknown,1,Theft From Motor Vehicle,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
405446,2018,DCMPD0000,Washington,,City,DC,District of Columbia,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",6-Jul-18,1,0,1,1,0,Black or African American,Unknown,1,Simple Assault,1,Grocery/Supermarket,Anti-Asian,Individual,S,S
713930,2018,DCMTP0000,Metro Transit Police,,Other,DC,District of Columbia,South Atlantic,South,7,"Cities under 2,500",11-Dec-18,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S
386645,2018,FL0100000,Clay,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",11-Dec-18,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Specialty Store,Anti-Asian,Business,S,S
386647,2018,FL0130000,Miami-Dade,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",20-May-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
386713,2018,FL0130000,Miami-Dade,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",11-Jun-18,,,1,1,0,White,Unknown,1,Destruction/Damage/Vandalism of Property,,Specialty Store,Anti-Asian,Business,S,S
386812,2018,FL0520000,Pinellas,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",18-Nov-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
649143,2018,HI0020000,Honolulu,,City,HI,Hawaii,Pacific,West,1B,"Cities from 500,000 thru 999,999",20-Oct-18,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
649182,2018,HI0020000,Honolulu,,City,HI,Hawaii,Pacific,West,1B,"Cities from 500,000 thru 999,999",1-Oct-18,1,0,1,1,0,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,1,Intimidation,1,Convenience Store,Anti-Asian,Individual,S,S
649194,2018,HI0020000,Honolulu,,City,HI,Hawaii,Pacific,West,1B,"Cities from 500,000 thru 999,999",22-Nov-18,2,0,2,2,0,White,Unknown,1,Simple Assault,2,Park/Playground,Anti-Asian,Individual,S,S
649240,2018,HI0020000,Honolulu,,City,HI,Hawaii,Pacific,West,1B,"Cities from 500,000 thru 999,999",22-Dec-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
